timestamp,city,temperature,description
2026-04-25T22:36:18.195Z,Antalya,16.33,clear sky
2026-04-26T02:40:41.068Z,Antalya,16.33,clear sky
2026-04-26T06:06:23.545Z,Antalya,22.33,clear sky
2026-04-26T09:00:00.160Z,Antalya,26.33,scattered clouds
2026-04-26T10:43:27.745Z,Antalya,27.33,scattered clouds
2026-04-26T13:05:46.986Z,Antalya,26.33,scattered clouds
2026-04-26T14:42:26.069Z,Antalya,26.33,broken clouds
2026-04-26T16:41:47.008Z,Antalya,23.33,broken clouds
2026-04-26T18:54:01.307Z,Antalya,21.33,scattered clouds
2026-04-26T20:37:36.612Z,Antalya,19.33,scattered clouds
2026-04-26T22:37:42.086Z,Antalya,20.33,scattered clouds
2026-04-27T02:43:09.246Z,Antalya,20.33,clear sky
2026-04-27T06:26:55.697Z,Antalya,22.33,clear sky
2026-04-27T10:14:12.535Z,Antalya,26.33,few clouds
2026-04-27T13:51:30.118Z,Antalya,23.33,scattered clouds
2026-04-27T15:47:44.886Z,Antalya,21.33,broken clouds
2026-04-27T17:21:40.796Z,Antalya,20.33,broken clouds
2026-04-27T19:20:45.140Z,Antalya,19.33,clear sky
2026-04-27T21:01:14.702Z,Antalya,18.33,clear sky
2026-04-27T22:51:41.343Z,Antalya,17.33,clear sky
2026-04-28T02:50:48.883Z,Antalya,16.33,clear sky
2026-04-28T06:28:14.815Z,Antalya,22.33,clear sky
2026-04-28T10:12:50.881Z,Antalya,25.33,few clouds
2026-04-28T17:46:15.197Z,Antalya,20.33,scattered clouds
2026-04-28T19:40:38.850Z,Antalya,18.33,few clouds
2026-04-28T21:05:57.700Z,Antalya,17.33,few clouds
2026-04-28T22:56:21.093Z,Antalya,18.33,clear sky
2026-04-29T02:49:19.273Z,Antalya,15.33,clear sky
2026-04-29T06:23:08.624Z,Antalya,20.33,clear sky
2026-04-29T10:04:44.674Z,Antalya,22.33,scattered clouds
2026-04-29T13:55:16.856Z,Antalya,22.33,scattered clouds
2026-04-29T15:55:52.447Z,Antalya,20.33,scattered clouds
2026-04-29T17:39:54.030Z,Antalya,19.33,scattered clouds
2026-04-29T19:24:44.048Z,Antalya,18.33,scattered clouds
2026-04-29T21:04:29.292Z,Antalya,18.33,scattered clouds
2026-04-29T22:56:17.949Z,Antalya,16.33,clear sky
2026-04-30T02:51:10.149Z,Antalya,17.33,clear sky
2026-04-30T06:26:30.799Z,Antalya,20.33,clear sky
2026-04-30T10:05:52.484Z,Antalya,21.33,scattered clouds
2026-04-30T13:53:01.337Z,Antalya,21.33,scattered clouds
2026-04-30T15:46:22.853Z,Antalya,20.33,scattered clouds
2026-04-30T17:20:45.635Z,Antalya,19.33,broken clouds
2026-04-30T19:20:10.694Z,Antalya,19.33,broken clouds
2026-04-30T20:59:33.865Z,Antalya,18.33,broken clouds
2026-04-30T22:52:49.407Z,Antalya,17.33,broken clouds
2026-05-01T02:57:46.077Z,Antalya,14.33,broken clouds
2026-05-01T06:35:45.158Z,Antalya,19.33,scattered clouds
2026-05-01T09:45:14.382Z,Antalya,22.33,broken clouds
2026-05-01T11:05:09.921Z,Antalya,21.33,broken clouds
2026-05-01T13:17:30.392Z,Antalya,20.33,broken clouds
2026-05-01T14:55:12.670Z,Antalya,21.33,broken clouds
2026-05-01T16:56:52.842Z,Antalya,20.33,broken clouds
2026-05-01T19:10:51.247Z,Antalya,19.33,broken clouds
2026-05-01T20:52:05.870Z,Antalya,17.33,broken clouds
2026-05-01T22:49:57.480Z,Antalya,16.33,broken clouds
2026-05-02T02:38:50.756Z,Antalya,16.33,broken clouds
2026-05-02T06:06:07.806Z,Antalya,18.33,broken clouds
2026-05-02T09:05:40.234Z,Antalya,20.33,broken clouds
2026-05-02T10:51:33.781Z,Antalya,19.33,light intensity shower rain
2026-05-02T13:09:46.759Z,Antalya,19.33,light intensity shower rain
2026-05-02T14:45:17.782Z,Antalya,19.33,broken clouds
2026-05-02T16:45:31.998Z,Antalya,19.33,broken clouds
2026-05-02T18:58:18.511Z,Antalya,18.33,broken clouds
2026-05-02T20:40:24.670Z,Antalya,17.33,broken clouds
2026-05-02T22:40:13.588Z,Antalya,17.33,broken clouds
2026-05-03T02:50:40.155Z,Antalya,14.33,broken clouds
2026-05-03T06:25:47.248Z,Antalya,18.33,broken clouds
2026-05-03T09:21:35.032Z,Antalya,18.33,light intensity shower rain
2026-05-03T10:54:42.290Z,Antalya,16.33,light intensity shower rain
2026-05-03T13:08:55.426Z,Antalya,18.33,broken clouds
2026-05-03T14:48:52.072Z,Antalya,17.33,broken clouds
2026-05-03T16:50:44.243Z,Antalya,12.33,broken clouds
2026-05-03T18:58:35.673Z,Antalya,11.33,broken clouds
2026-05-03T20:41:32.610Z,Antalya,11.33,broken clouds
2026-05-03T22:40:31.770Z,Antalya,11.33,broken clouds
2026-05-04T02:48:08.043Z,Antalya,12.33,broken clouds
2026-05-04T06:37:48.601Z,Antalya,16.33,scattered clouds
2026-05-04T10:12:54.896Z,Antalya,18.33,broken clouds
2026-05-04T13:58:59.884Z,Antalya,17.33,broken clouds
2026-05-04T16:06:28.588Z,Antalya,15.33,broken clouds
2026-05-04T19:27:20.237Z,Antalya,14.33,scattered clouds
2026-05-04T21:08:05.058Z,Antalya,13.33,clear sky
2026-05-04T22:56:36.875Z,Antalya,13.33,clear sky
2026-05-05T02:40:20.148Z,Antalya,11.33,clear sky
2026-05-05T06:15:56.730Z,Antalya,16.33,clear sky
2026-05-05T10:01:51.454Z,Antalya,21.33,few clouds
2026-05-05T13:53:23.142Z,Antalya,20.33,scattered clouds
2026-05-05T15:52:51.171Z,Antalya,19.33,scattered clouds
2026-05-05T17:23:03.491Z,Antalya,18.33,scattered clouds
2026-05-05T19:18:07.870Z,Antalya,16.33,scattered clouds
2026-05-05T21:01:46.904Z,Antalya,15.33,few clouds
2026-05-05T22:54:18.067Z,Antalya,14.33,clear sky
2026-05-06T02:45:59.822Z,Antalya,12.33,clear sky
2026-05-06T06:28:34.097Z,Antalya,18.33,clear sky
2026-05-06T10:17:05.627Z,Antalya,21.33,scattered clouds
2026-05-06T14:09:11.517Z,Antalya,19.33,broken clouds
2026-05-06T17:28:53.495Z,Antalya,18.33,few clouds
2026-05-06T19:45:18.280Z,Antalya,16.33,clear sky
2026-05-06T21:10:42.054Z,Antalya,14.33,clear sky
2026-05-06T22:52:44.246Z,Antalya,13.33,clear sky
2026-05-07T02:47:59.579Z,Antalya,11.33,clear sky
2026-05-07T06:33:51.237Z,Antalya,20.33,clear sky
2026-05-07T10:23:48.918Z,Antalya,22.33,few clouds
2026-05-07T14:06:29.166Z,Antalya,24.33,few clouds
2026-05-07T17:47:21.031Z,Antalya,19.33,clear sky
2026-05-07T19:42:34.268Z,Antalya,17.33,clear sky
2026-05-07T21:03:50.700Z,Antalya,16.33,clear sky
2026-05-07T23:00:05.643Z,Antalya,14.33,clear sky
2026-05-08T02:51:23.120Z,Antalya,13.33,clear sky
2026-05-08T05:56:20.589Z,Antalya,20.33,clear sky
2026-05-08T07:44:32.716Z,Antalya,25.33,clear sky
2026-05-08T09:20:03.000Z,Antalya,27.33,scattered clouds
2026-05-08T11:14:13.345Z,Antalya,24.33,broken clouds
2026-05-08T13:45:48.745Z,Antalya,24.33,broken clouds
2026-05-08T15:21:27.817Z,Antalya,24.33,broken clouds
2026-05-08T17:16:15.789Z,Antalya,21.33,broken clouds
2026-05-08T19:17:02.226Z,Antalya,20.33,clear sky
2026-05-08T20:59:16.746Z,Antalya,20.33,clear sky
2026-05-08T22:54:28.053Z,Antalya,19.33,clear sky
2026-05-09T02:46:01.819Z,Antalya,16.33,clear sky
2026-05-09T06:14:39.990Z,Antalya,23.33,broken clouds
2026-05-09T09:18:50.275Z,Antalya,25.33,scattered clouds
2026-05-09T10:56:34.969Z,Antalya,26.33,light rain
2026-05-09T13:16:17.520Z,Antalya,24.33,broken clouds
2026-05-09T14:49:57.775Z,Antalya,23.33,scattered clouds
2026-05-09T16:54:25.970Z,Antalya,21.33,scattered clouds
2026-05-09T19:00:47.028Z,Antalya,21.33,broken clouds
2026-05-09T20:42:01.551Z,Antalya,19.33,few clouds
2026-05-09T22:42:20.575Z,Antalya,18.33,clear sky
2026-05-10T02:52:29.753Z,Antalya,16.33,clear sky
2026-05-10T06:31:54.630Z,Antalya,22.33,clear sky
2026-05-10T09:27:21.130Z,Antalya,24.33,clear sky
2026-05-10T10:59:26.734Z,Antalya,23.33,few clouds
2026-05-10T13:16:56.342Z,Antalya,24.33,scattered clouds
2026-05-10T14:52:15.715Z,Antalya,23.33,scattered clouds
2026-05-10T16:55:06.451Z,Antalya,21.33,clear sky
2026-05-10T19:02:28.294Z,Antalya,19.33,clear sky
2026-05-10T20:45:35.961Z,Antalya,18.33,clear sky
2026-05-10T22:46:37.776Z,Antalya,16.33,clear sky
2026-05-11T03:28:10.910Z,Antalya,16.33,clear sky
2026-05-11T07:39:36.461Z,Antalya,22.33,clear sky
2026-05-11T11:19:05.729Z,Antalya,23.33,broken clouds
2026-05-11T14:49:01.469Z,Antalya,23.33,scattered clouds
2026-05-11T17:53:24.657Z,Antalya,20.33,scattered clouds
2026-05-11T19:45:30.591Z,Antalya,19.33,clear sky
2026-05-11T21:15:54.655Z,Antalya,18.33,clear sky
2026-05-11T22:53:01.693Z,Antalya,18.33,clear sky
2026-05-12T02:53:28.036Z,Antalya,16.33,broken clouds
2026-05-12T06:36:27.894Z,Antalya,22.33,broken clouds
2026-05-12T10:31:02.052Z,Antalya,23.33,clear sky
2026-05-12T14:23:41.144Z,Antalya,23.33,clear sky
2026-05-12T17:57:58.515Z,Antalya,20.33,clear sky
2026-05-12T20:02:33.550Z,Antalya,19.33,clear sky
2026-05-12T23:00:08.345Z,Antalya,17.33,clear sky
2026-05-13T02:57:54.133Z,Antalya,15.33,clear sky
2026-05-13T06:47:02.330Z,Antalya,22.33,clear sky
2026-05-13T10:27:04.379Z,Antalya,23.33,clear sky
2026-05-13T14:32:08.200Z,Antalya,23.33,clear sky
2026-05-13T17:59:44.136Z,Antalya,21.33,broken clouds
2026-05-13T20:05:07.557Z,Antalya,20.33,broken clouds
2026-05-13T23:04:26.615Z,Antalya,20.33,broken clouds
2026-05-14T03:23:09.113Z,Antalya,20.33,broken clouds
2026-05-14T06:45:40.959Z,Antalya,21.33,broken clouds
2026-05-14T10:13:28.884Z,Antalya,23.33,broken clouds
2026-05-14T14:09:56.856Z,Antalya,22.33,broken clouds
2026-05-14T17:48:49.875Z,Antalya,19.33,broken clouds
2026-05-14T19:44:38.008Z,Antalya,18.33,broken clouds
2026-05-14T21:08:58.892Z,Antalya,19.33,scattered clouds
2026-05-14T22:55:40.964Z,Antalya,16.33,few clouds
2026-05-15T03:26:51.882Z,Antalya,15.33,clear sky
2026-05-15T06:55:08.370Z,Antalya,22.33,few clouds
2026-05-15T10:22:06.299Z,Antalya,24.33,scattered clouds
2026-05-15T14:05:33.950Z,Antalya,24.33,scattered clouds
2026-05-15T17:26:22.997Z,Antalya,22.33,few clouds
2026-05-15T19:27:51.741Z,Antalya,20.33,clear sky
2026-05-15T20:59:24.836Z,Antalya,18.33,clear sky
2026-05-15T22:53:49.816Z,Antalya,16.33,clear sky
2026-05-16T02:50:11.100Z,Antalya,19.33,clear sky
2026-05-16T06:20:48.791Z,Antalya,23.33,clear sky
2026-05-16T09:39:46.302Z,Antalya,27.33,scattered clouds
2026-05-16T11:01:30.052Z,Antalya,27.33,few clouds
2026-05-16T13:20:34.020Z,Antalya,25.33,scattered clouds
2026-05-16T14:55:54.770Z,Antalya,23.33,scattered clouds
2026-05-16T16:57:43.204Z,Antalya,22.33,broken clouds
2026-05-16T19:03:19.292Z,Antalya,21.33,light rain
2026-05-16T20:45:05.145Z,Antalya,20.33,broken clouds
2026-05-16T22:43:19.165Z,Antalya,20.33,broken clouds
2026-05-17T03:22:56.343Z,Antalya,18.33,broken clouds
2026-05-17T06:43:11.000Z,Antalya,22.33,few clouds
2026-05-17T09:46:11.287Z,Antalya,23.33,scattered clouds
2026-05-17T11:05:17.860Z,Antalya,23.33,broken clouds
2026-05-17T13:18:50.461Z,Antalya,22.33,broken clouds
2026-05-17T14:55:25.633Z,Antalya,21.33,broken clouds
2026-05-17T16:56:13.835Z,Antalya,21.33,broken clouds
2026-05-17T19:07:28.779Z,Antalya,20.33,scattered clouds
2026-05-17T20:50:21.437Z,Antalya,18.33,scattered clouds
2026-05-17T22:53:13.318Z,Antalya,17.33,few clouds
2026-05-18T03:37:07.371Z,Antalya,19.33,clear sky
2026-05-18T08:02:37.978Z,Antalya,25.33,clear sky
2026-05-18T13:43:56.622Z,Antalya,26.33,clear sky
2026-05-18T16:47:07.777Z,Antalya,24.33,clear sky
2026-05-18T19:43:43.724Z,Antalya,21.33,clear sky
2026-05-18T21:11:35.276Z,Antalya,22.33,clear sky
2026-05-19T03:30:27.898Z,Antalya,20.33,clear sky
2026-05-19T07:43:34.744Z,Antalya,27.33,broken clouds
2026-05-19T11:16:34.017Z,Antalya,27.33,broken clouds
2026-05-19T15:19:29.316Z,Antalya,23.33,broken clouds
2026-05-19T18:04:52.412Z,Antalya,21.33,broken clouds
2026-05-19T21:18:22.460Z,Antalya,20.33,broken clouds
2026-05-19T23:01:15.275Z,Antalya,20.33,broken clouds
2026-05-20T03:31:01.572Z,Antalya,17.33,broken clouds
2026-05-20T07:42:02.449Z,Antalya,23.33,scattered clouds
2026-05-20T10:49:19.237Z,Antalya,22.33,broken clouds
2026-05-20T15:17:54.964Z,Antalya,22.33,broken clouds
2026-05-20T18:15:21.666Z,Antalya,20.33,broken clouds
2026-05-20T21:52:32.726Z,Antalya,20.33,clear sky
2026-05-20T23:12:16.301Z,Antalya,19.33,scattered clouds
2026-05-21T03:37:07.656Z,Antalya,20.33,clear sky
2026-05-21T07:51:29.121Z,Antalya,26.33,scattered clouds
2026-05-21T11:23:12.352Z,Antalya,28.33,scattered clouds
2026-05-21T15:23:45.732Z,Antalya,26.33,scattered clouds
2026-05-21T17:57:22.158Z,Antalya,23.33,scattered clouds
2026-05-21T19:59:38.104Z,Antalya,21.33,scattered clouds
2026-05-21T21:43:34.182Z,Antalya,19.33,clear sky
2026-05-21T23:02:59.520Z,Antalya,19.33,clear sky
2026-05-22T03:35:52.349Z,Antalya,17.33,clear sky
2026-05-22T07:43:29.794Z,Antalya,22.33,broken clouds
2026-05-22T10:50:20.680Z,Antalya,23.33,scattered clouds
2026-05-22T14:37:00.538Z,Antalya,22.33,broken clouds
2026-05-22T17:50:20.766Z,Antalya,20.33,broken clouds
2026-05-22T19:43:13.160Z,Antalya,19.33,broken clouds
2026-05-22T21:08:30.190Z,Antalya,18.33,scattered clouds
2026-05-22T22:57:48.286Z,Antalya,18.33,broken clouds
2026-05-23T02:52:57.941Z,Antalya,18.33,broken clouds
2026-05-23T06:32:56.463Z,Antalya,19.33,broken clouds
2026-05-23T09:51:52.904Z,Antalya,21.33,broken clouds
2026-05-23T11:10:37.958Z,Antalya,22.33,broken clouds
2026-05-23T13:23:19.411Z,Antalya,22.33,broken clouds
2026-05-23T14:59:58.628Z,Antalya,22.33,broken clouds
2026-05-23T16:58:07.537Z,Antalya,21.33,broken clouds
2026-05-23T19:08:05.149Z,Antalya,19.33,broken clouds
2026-05-23T20:51:19.937Z,Antalya,18.33,broken clouds
2026-05-23T22:53:03.370Z,Antalya,17.33,broken clouds
2026-05-24T03:32:38.673Z,Antalya,17.33,broken clouds
2026-05-24T06:58:35.789Z,Antalya,21.33,broken clouds
2026-05-24T09:53:09.549Z,Antalya,23.33,broken clouds
2026-05-24T11:15:56.337Z,Antalya,22.33,broken clouds
2026-05-24T13:24:11.708Z,Antalya,23.33,broken clouds
2026-05-24T15:03:26.127Z,Antalya,21.33,broken clouds
2026-05-24T16:59:50.140Z,Antalya,21.33,broken clouds
2026-05-24T19:15:35.950Z,Antalya,19.33,scattered clouds
2026-05-24T20:54:49.345Z,Antalya,18.33,scattered clouds
2026-05-24T22:57:18.950Z,Antalya,18.33,few clouds
2026-05-25T03:43:10.309Z,Antalya,17.33,few clouds
2026-05-25T08:20:13.203Z,Antalya,24.33,few clouds
2026-05-25T13:28:29.900Z,Antalya,23.33,broken clouds
2026-05-25T16:22:04.064Z,Antalya,23.33,scattered clouds
2026-05-25T19:38:00.673Z,Antalya,21.33,scattered clouds
2026-05-25T21:05:11.820Z,Antalya,21.33,scattered clouds
2026-05-25T23:01:00.322Z,Antalya,20.33,clear sky
2026-05-26T03:29:00.489Z,Antalya,19.33,clear sky
2026-05-26T07:43:30.080Z,Antalya,28.33,clear sky
2026-05-26T15:24:17.866Z,Antalya,26.33,few clouds
2026-05-26T18:24:41.251Z,Antalya,24.33,few clouds
2026-05-26T21:44:42.771Z,Antalya,22.33,clear sky
2026-05-26T23:09:20.235Z,Antalya,19.33,clear sky
2026-05-27T03:42:37.134Z,Antalya,20.33,clear sky
2026-05-27T08:03:01.135Z,Antalya,29.33,few clouds
2026-05-27T12:51:27.456Z,Antalya,30.33,few clouds
2026-05-27T17:18:06.423Z,Antalya,25.33,scattered clouds
2026-05-27T20:15:29.205Z,Antalya,22.33,broken clouds
2026-05-27T23:16:21.491Z,Antalya,21.33,broken clouds
2026-05-28T03:32:07.556Z,Antalya,21.33,few clouds
2026-05-28T07:56:52.712Z,Antalya,26.33,few clouds
2026-05-28T11:40:48.242Z,Antalya,27.33,scattered clouds
2026-05-28T15:55:17.006Z,Antalya,24.33,broken clouds
2026-05-28T18:35:49.258Z,Antalya,22.33,scattered clouds
2026-05-28T21:54:29.115Z,Antalya,20.33,few clouds
2026-05-28T23:15:20.745Z,Antalya,19.33,few clouds
2026-05-29T03:32:20.022Z,Antalya,21.33,clear sky
2026-05-29T07:54:49.799Z,Antalya,27.33,clear sky
2026-05-29T11:28:42.236Z,Antalya,28.33,scattered clouds
2026-05-29T15:28:07.934Z,Antalya,28.33,scattered clouds
2026-05-29T18:31:22.886Z,Antalya,24.33,few clouds
2026-05-29T21:51:06.034Z,Antalya,23.33,clear sky
2026-05-29T23:11:21.794Z,Antalya,22.33,clear sky
2026-05-30T02:58:05.847Z,Antalya,20.33,clear sky
2026-05-30T06:44:01.754Z,Antalya,26.33,clear sky
2026-05-30T09:59:54.922Z,Antalya,27.33,clear sky
2026-05-30T11:38:38.145Z,Antalya,25.33,few clouds
2026-05-30T13:27:31.060Z,Antalya,25.33,few clouds
2026-05-30T15:05:39.662Z,Antalya,25.33,few clouds
2026-05-30T17:03:16.500Z,Antalya,23.33,clear sky
2026-05-30T19:14:00.620Z,Antalya,22.33,clear sky
2026-05-30T20:55:44.785Z,Antalya,20.33,clear sky
2026-05-30T22:56:51.441Z,Antalya,19.33,clear sky
2026-05-31T03:44:55.028Z,Antalya,19.33,clear sky
2026-05-31T07:45:08.430Z,Antalya,25.33,clear sky
2026-05-31T10:15:04.057Z,Antalya,26.33,few clouds
2026-05-31T13:43:04.784Z,Antalya,24.33,few clouds
2026-05-31T15:17:02.106Z,Antalya,24.33,few clouds
2026-05-31T17:04:54.034Z,Antalya,23.33,few clouds
2026-05-31T19:15:57.071Z,Antalya,22.33,clear sky
2026-05-31T20:59:13.828Z,Antalya,21.33,clear sky
2026-05-31T22:58:45.301Z,Antalya,19.33,clear sky
2026-06-01T03:59:05.308Z,Antalya,18.33,clear sky
2026-06-01T09:32:24.947Z,Antalya,25.33,few clouds
2026-06-01T15:56:02.386Z,Antalya,23.33,few clouds
2026-06-01T20:17:36.505Z,Antalya,22.33,clear sky
2026-06-01T23:26:35.902Z,Antalya,19.33,clear sky
2026-06-02T03:54:43.003Z,Antalya,19.33,clear sky
2026-06-02T08:37:02.328Z,Antalya,24.33,few clouds
2026-06-02T14:01:36.016Z,Antalya,25.33,scattered clouds
2026-06-02T19:39:39.179Z,Antalya,22,broken clouds
2026-06-02T22:22:00.739Z,Antalya,20.33,broken clouds
2026-06-03T04:01:32.906Z,Antalya,18.11,clear sky
2026-06-03T10:57:08.302Z,Antalya,25.33,clear sky
2026-06-03T16:46:54.775Z,Antalya,23.11,clear sky
2026-06-03T20:54:22.679Z,Antalya,22,clear sky
2026-06-03T23:42:23.488Z,Antalya,20.33,clear sky
2026-06-04T03:56:25.696Z,Antalya,20.33,clear sky
2026-06-04T08:21:53.264Z,Antalya,24.22,clear sky
2026-06-04T12:43:41.351Z,Antalya,25.33,clear sky
2026-06-04T16:53:29.997Z,Antalya,23.11,clear sky
2026-06-04T20:05:04.739Z,Antalya,23.11,clear sky
2026-06-04T23:07:47.521Z,Antalya,20.33,clear sky
2026-06-05T03:40:19.294Z,Antalya,19.22,scattered clouds
2026-06-05T08:05:47.970Z,Antalya,25.33,broken clouds
2026-06-05T12:36:47.838Z,Antalya,25.33,clear sky
2026-06-05T16:28:54.924Z,Antalya,24.22,clear sky
2026-06-05T19:53:13.182Z,Antalya,23.11,overcast clouds
2026-06-05T21:24:46.170Z,Antalya,22,overcast clouds
2026-06-05T23:07:56.750Z,Antalya,20.89,broken clouds
2026-06-06T03:24:48.827Z,Antalya,20.33,clear sky
2026-06-06T06:51:27.267Z,Antalya,25.33,clear sky
2026-06-06T10:02:41.608Z,Antalya,25.89,clear sky
2026-06-06T13:40:51.817Z,Antalya,25.89,clear sky
2026-06-06T15:14:31.282Z,Antalya,25.89,clear sky
2026-06-06T17:12:57.597Z,Antalya,25.33,clear sky
2026-06-06T19:21:28.740Z,Antalya,24.22,scattered clouds
2026-06-06T21:03:19.257Z,Antalya,23.11,scattered clouds
2026-06-06T23:02:36.122Z,Antalya,23.11,few clouds
2026-06-07T03:51:50.881Z,Antalya,23.11,clear sky
2026-06-07T07:54:13.552Z,Antalya,27.16,clear sky
2026-06-07T10:28:50.006Z,Antalya,29.22,clear sky
2026-06-07T13:50:36.309Z,Antalya,30.89,clear sky
2026-06-07T15:23:22.335Z,Antalya,28.11,clear sky
2026-06-07T17:15:08.819Z,Antalya,27,few clouds
2026-06-07T19:21:17.903Z,Antalya,25.33,clear sky
2026-06-07T21:11:31.393Z,Antalya,25.33,clear sky
2026-06-07T23:03:58.854Z,Antalya,23.11,clear sky
2026-06-08T03:56:48.273Z,Antalya,22,clear sky
2026-06-08T08:56:52.706Z,Antalya,26.04,clear sky
2026-06-08T14:05:39.157Z,Antalya,25.33,broken clouds
2026-06-08T18:24:56.837Z,Antalya,26.28,broken clouds
2026-06-08T21:49:15.057Z,Antalya,24.22,scattered clouds
2026-06-08T23:11:15.563Z,Antalya,23.11,scattered clouds
2026-06-09T03:26:28.390Z,Antalya,22,clear sky
2026-06-09T07:47:47.317Z,Antalya,26.49,clear sky
2026-06-09T11:13:38.182Z,Antalya,28.11,clear sky
2026-06-09T14:49:14.120Z,Antalya,25.33,scattered clouds
2026-06-09T18:04:14.055Z,Antalya,25.33,scattered clouds
2026-06-09T21:46:15.980Z,Antalya,24.22,broken clouds
2026-06-09T23:16:44.149Z,Antalya,23.11,scattered clouds
2026-06-10T03:38:12.450Z,Antalya,23.11,clear sky
2026-06-10T08:06:39.952Z,Antalya,27,clear sky
2026-06-10T12:55:59.336Z,Antalya,28.11,clear sky
2026-06-10T16:57:25.761Z,Antalya,25.89,few clouds
2026-06-10T20:28:38.552Z,Antalya,25.33,broken clouds
2026-06-10T23:24:17.931Z,Antalya,23.11,scattered clouds
2026-06-11T03:54:49.091Z,Antalya,22,clear sky
2026-06-11T08:46:21.028Z,Antalya,28.11,clear sky
2026-06-11T13:58:13.123Z,Antalya,28.11,clear sky
2026-06-11T17:38:41.897Z,Antalya,25.33,clear sky
2026-06-11T20:20:22.429Z,Antalya,25.33,clear sky
2026-06-11T23:20:21.258Z,Antalya,23.11,clear sky
2026-06-12T03:54:00.813Z,Antalya,22,clear sky
2026-06-12T08:25:02.643Z,Antalya,25.89,clear sky
2026-06-12T12:52:59.970Z,Antalya,25.89,scattered clouds
2026-06-12T16:43:28.794Z,Antalya,25.33,few clouds
2026-06-12T20:09:21.834Z,Antalya,24.22,clear sky
2026-06-12T23:16:08.412Z,Antalya,22,clear sky
2026-06-13T03:38:21.798Z,Antalya,22,broken clouds
2026-06-13T07:45:42.022Z,Antalya,25.89,clear sky
2026-06-13T10:27:34.340Z,Antalya,25.89,clear sky
2026-06-13T13:57:41.035Z,Antalya,25.33,light rain
2026-06-13T15:43:39.530Z,Antalya,27,overcast clouds
2026-06-13T17:21:17.968Z,Antalya,21.21,overcast clouds
2026-06-13T19:24:06.439Z,Antalya,22.14,overcast clouds
2026-06-13T21:14:57.422Z,Antalya,23.11,overcast clouds
2026-06-13T23:03:20.490Z,Antalya,22,overcast clouds
2026-06-14T03:59:55.920Z,Antalya,20.89,clear sky
2026-06-14T08:19:22.644Z,Antalya,30.33,clear sky
2026-06-14T11:56:56.423Z,Antalya,30.89,clear sky
2026-06-14T14:11:28.100Z,Antalya,30.33,few clouds
2026-06-14T17:19:59.689Z,Antalya,27,scattered clouds
2026-06-14T19:25:04.435Z,Antalya,25.33,clear sky
2026-06-14T21:11:18.894Z,Antalya,23.11,clear sky
2026-06-14T23:08:32.443Z,Antalya,22,clear sky
2026-06-15T04:12:31.447Z,Antalya,22,clear sky
2026-06-15T12:11:22.035Z,Antalya,29.22,clear sky
2026-06-15T18:24:35.018Z,Antalya,25.33,clear sky
2026-06-15T22:18:08.515Z,Antalya,23.11,clear sky
2026-06-16T04:01:55.511Z,Antalya,22,clear sky
2026-06-16T11:08:49.316Z,Antalya,29.22,clear sky
2026-06-16T16:49:47.148Z,Antalya,27,clear sky
2026-06-16T20:49:21.945Z,Antalya,24.22,clear sky
2026-06-16T23:23:11.819Z,Antalya,26.04,clear sky
2026-06-17T04:03:24.142Z,Antalya,26.38,clear sky
2026-06-17T10:54:01.999Z,Antalya,32,clear sky
2026-06-17T15:27:12.376Z,Antalya,30.33,clear sky
2026-06-17T18:14:36.708Z,Antalya,27,clear sky
2026-06-17T21:59:38.815Z,Antalya,24.22,clear sky
2026-06-17T23:45:38.742Z,Antalya,23.11,clear sky
2026-06-18T03:54:12.995Z,Antalya,22,clear sky
2026-06-18T08:46:42.529Z,Antalya,28.11,clear sky
2026-06-18T12:51:43.478Z,Antalya,28.11,clear sky
2026-06-18T16:55:36.844Z,Antalya,25.89,clear sky
2026-06-18T20:24:21.957Z,Antalya,25.33,clear sky
2026-06-18T23:44:05.263Z,Antalya,23.11,clear sky
2026-06-19T04:13:57.059Z,Antalya,24.22,clear sky
2026-06-19T10:24:39.072Z,Antalya,28.11,few clouds
2026-06-19T15:13:35.762Z,Antalya,24.22,overcast clouds
2026-06-19T17:56:23.518Z,Antalya,25.33,broken clouds
2026-06-19T19:51:41.654Z,Antalya,24.22,overcast clouds
2026-06-19T21:09:21.696Z,Antalya,23.11,overcast clouds
2026-06-19T22:56:26.306Z,Antalya,22,broken clouds
2026-06-20T03:36:02.831Z,Antalya,22,clear sky
2026-06-20T07:49:47.636Z,Antalya,29.22,clear sky
2026-06-20T10:31:35.188Z,Antalya,30.33,clear sky
2026-06-20T14:01:16.397Z,Antalya,29.22,clear sky
2026-06-20T17:25:43.598Z,Antalya,27,clear sky
2026-06-20T19:25:05.657Z,Antalya,25.89,clear sky
2026-06-20T21:17:52.342Z,Antalya,25.33,clear sky
2026-06-20T23:07:46.905Z,Antalya,24.22,clear sky
2026-06-21T04:08:09.030Z,Antalya,25.33,clear sky
2026-06-21T09:48:11.226Z,Antalya,34.22,clear sky
2026-06-21T12:09:28.059Z,Antalya,34.22,clear sky
2026-06-21T15:50:08.327Z,Antalya,32,scattered clouds
2026-06-21T17:26:30.922Z,Antalya,30.33,broken clouds
2026-06-21T19:39:12.996Z,Antalya,27,overcast clouds
2026-06-21T21:12:28.744Z,Antalya,25.89,broken clouds
2026-06-21T23:11:41.114Z,Antalya,25.89,scattered clouds
